Datetime,Temp (deg C),Dew Point Temp (deg C),Rel Hum (%),Wind Dir (deg),Wind Spd (km/h),Visibility (km),Pressure (kPa),Hmdx,Wind Chill,Conditions
2017-07-20 02:00:00,16.5,12.7,78.0,100.0,19.0,32.2,101.49,,,Mostly Cloudy
2017-07-20 03:00:00,16.0,13.0,82.0,90.0,18.0,24.1,101.52,,,Rain
2017-07-20 04:00:00,16.3,13.0,81.0,80.0,18.0,32.2,101.57,,,Cloudy
2017-07-20 05:00:00,16.2,13.0,81.0,100.0,15.0,24.1,101.63,,,Cloudy
2017-07-20 06:00:00,16.5,13.7,84.0,70.0,14.0,24.1,101.67,,,Cloudy
2017-07-20 07:00:00,17.6,14.6,82.0,110.0,13.0,24.1,101.72,,,Cloudy
2017-07-20 08:00:00,17.2,14.2,83.0,110.0,18.0,24.1,101.76,,,Cloudy
2017-07-20 09:00:00,17.8,13.4,75.0,110.0,14.0,24.1,101.76,,,Cloudy
2017-07-20 10:00:00,20.6,12.7,60.0,150.0,18.0,24.1,101.8,,,Mostly Cloudy
2017-07-20 11:00:00,21.2,13.5,61.0,110.0,17.0,48.3,101.86,,,Mostly Cloudy
2017-07-20 12:00:00,21.4,12.6,57.0,160.0,23.0,48.3,101.89,,,Mostly Cloudy
2017-07-20 13:00:00,22.9,12.5,52.0,140.0,22.0,48.3,101.9,25.0,,Mostly Cloudy
2017-07-20 14:00:00,21.9,11.9,53.0,150.0,18.0,48.3,101.89,,,Mostly Cloudy
2017-07-20 15:00:00,22.1,11.5,51.0,170.0,23.0,48.3,101.9,,,Mostly Cloudy
2017-07-20 16:00:00,22.7,11.4,48.0,180.0,16.0,48.3,101.87,25.0,,Mostly Cloudy
2017-07-20 17:00:00,22.3,10.8,48.0,180.0,17.0,48.3,101.85,,,Mostly Cloudy
2017-07-20 18:00:00,21.9,11.8,52.0,190.0,15.0,48.3,101.86,,,Mostly Cloudy
2017-07-20 19:00:00,21.4,10.7,50.0,170.0,14.0,48.3,101.86,,,Mostly Cloudy
2017-07-20 20:00:00,19.5,11.0,58.0,170.0,9.0,48.3,101.86,,,Mostly Cloudy
2017-07-20 21:00:00,18.5,11.2,62.0,140.0,9.0,48.3,101.89,,,Mostly Cloudy
2017-07-20 22:00:00,16.7,12.5,76.0,90.0,17.0,48.3,101.9,,,Mainly Clear
2017-07-20 23:00:00,16.0,11.8,76.0,100.0,16.0,48.3,101.91,,,Mainly Clear
2017-07-21 00:00:00,15.7,12.2,80.0,110.0,13.0,48.3,101.93,,,Mainly Clear
2017-07-21 01:00:00,15.6,12.5,82.0,110.0,13.0,48.3,101.92,,,Mainly Clear
2017-07-21 02:00:00,14.7,12.5,87.0,100.0,15.0,48.3,101.92,,,Mainly Clear
2017-07-21 03:00:00,14.6,12.7,88.0,110.0,13.0,48.3,101.93,,,Mainly Clear
2017-07-21 04:00:00,14.3,12.5,89.0,100.0,13.0,48.3,101.94,,,Mostly Cloudy
2017-07-21 05:00:00,14.3,12.3,88.0,90.0,12.0,48.3,101.93,,,Mostly Cloudy
2017-07-21 06:00:00,15.4,12.8,84.0,90.0,13.0,48.3,101.97,,,Mostly Cloudy
2017-07-21 07:00:00,16.8,12.8,77.0,110.0,17.0,48.3,102.0,,,Cloudy
2017-07-21 08:00:00,17.4,12.6,73.0,110.0,12.0,48.3,102.02,,,Cloudy
2017-07-21 09:00:00,18.7,12.6,67.0,140.0,12.0,48.3,102.04,,,Cloudy
2017-07-21 10:00:00,19.1,12.0,63.0,100.0,8.0,48.3,102.06,,,Cloudy
2017-07-21 11:00:00,19.3,11.7,61.0,150.0,7.0,48.3,102.08,,,Rain
2017-07-21 12:00:00,20.3,11.8,57.0,130.0,9.0,32.2,102.08,,,Rain
2017-07-21 13:00:00,20.1,12.1,59.0,200.0,10.0,48.3,102.09,,,Rain Showers
2017-07-21 14:00:00,19.4,12.2,63.0,220.0,12.0,32.2,102.09,,,Rain Showers
2017-07-21 15:00:00,18.9,11.4,61.0,210.0,10.0,48.3,102.08,,,Rain Showers
2017-07-21 16:00:00,19.1,12.9,67.0,290.0,8.0,48.3,102.06,,,Rain Showers
2017-07-21 17:00:00,18.7,12.9,69.0,300.0,5.0,48.3,102.03,,,Rain Showers
2017-07-21 18:00:00,18.6,11.9,65.0,250.0,8.0,32.2,102.03,,,Rain Showers
2017-07-21 19:00:00,18.3,12.6,69.0,250.0,6.0,32.2,102.01,,,Cloudy
2017-07-21 20:00:00,17.5,12.9,75.0,310.0,7.0,32.2,102.0,,,Cloudy
2017-07-21 21:00:00,17.7,13.4,76.0,270.0,4.0,32.2,102.01,,,Cloudy
2017-07-21 22:00:00,16.8,14.6,86.0,290.0,7.0,32.2,101.99,,,Rain Showers
2017-07-21 23:00:00,16.6,15.3,92.0,300.0,7.0,32.2,101.98,,,Rain Showers
2017-07-22 00:00:00,16.9,15.3,90.0,290.0,5.0,32.2,102.01,,,Rain Showers
2017-07-22 01:00:00,17.4,13.6,78.0,360.0,3.0,32.2,102.03,,,Rain Showers
2017-07-22 02:00:00,15.8,14.0,89.0,40.0,14.0,24.1,102.07,,,Rain Showers
2017-07-22 03:00:00,15.5,14.6,95.0,40.0,21.0,16.1,102.04,,,Rain Showers
2017-07-22 04:00:00,15.7,14.3,91.0,50.0,13.0,24.1,102.06,,,Cloudy
2017-07-22 05:00:00,16.1,14.7,91.0,80.0,13.0,24.1,102.09,,,Cloudy
2017-07-22 06:00:00,16.4,15.1,92.0,80.0,13.0,24.1,102.13,,,Cloudy
2017-07-22 07:00:00,16.5,14.7,89.0,90.0,17.0,24.1,102.2,,,Cloudy
2017-07-22 08:00:00,16.9,14.6,86.0,80.0,19.0,24.1,102.22,,,Cloudy
2017-07-22 09:00:00,17.2,14.7,85.0,90.0,17.0,24.1,102.22,,,Cloudy
2017-07-22 10:00:00,18.1,14.8,81.0,90.0,18.0,24.1,102.22,,,Cloudy
2017-07-22 11:00:00,19.2,14.7,75.0,80.0,15.0,32.2,102.23,,,Cloudy
2017-07-22 12:00:00,18.1,15.4,84.0,120.0,17.0,16.1,102.25,,,Drizzle
2017-07-22 13:00:00,18.3,15.9,86.0,60.0,14.0,24.1,102.22,,,Drizzle
2017-07-22 14:00:00,19.6,15.5,77.0,70.0,14.0,24.1,102.18,,,Drizzle
2017-07-22 15:00:00,20.3,15.5,74.0,60.0,11.0,24.1,102.12,25.0,,Drizzle
2017-07-22 16:00:00,21.0,15.1,69.0,40.0,16.0,24.1,102.06,25.0,,Cloudy
2017-07-22 17:00:00,21.1,15.2,69.0,60.0,11.0,24.1,102.01,25.0,,Cloudy
2017-07-22 18:00:00,21.7,15.4,67.0,70.0,11.0,32.2,101.96,26.0,,Cloudy
2017-07-22 19:00:00,20.8,14.7,68.0,100.0,5.0,32.2,101.93,25.0,,Mostly Cloudy
2017-07-22 20:00:00,20.7,15.6,72.0,70.0,9.0,32.2,101.91,25.0,,Mostly Cloudy
2017-07-22 21:00:00,19.1,16.3,83.0,230.0,8.0,32.2,101.93,,,Mostly Cloudy
2017-07-22 22:00:00,18.8,16.7,88.0,220.0,5.0,32.2,101.89,,,Mostly Cloudy
2017-07-22 23:00:00,17.1,16.5,96.0,270.0,9.0,32.2,101.89,,,Mostly Cloudy
2017-07-23 00:00:00,16.5,16.1,97.0,350.0,8.0,32.2,101.86,,,Mostly Cloudy
2017-07-23 01:00:00,17.5,16.0,91.0,340.0,3.0,32.2,101.83,,,Cloudy
2017-07-23 02:00:00,17.5,16.6,94.0,320.0,4.0,32.2,101.81,,,Cloudy
2017-07-23 03:00:00,17.7,16.3,91.0,300.0,10.0,32.2,101.79,,,Cloudy
2017-07-23 04:00:00,17.6,16.4,92.0,290.0,16.0,32.2,101.78,,,Mostly Cloudy
2017-07-23 05:00:00,17.2,16.4,95.0,290.0,20.0,32.2,101.76,,,Mostly Cloudy
2017-07-23 06:00:00,17.2,16.1,93.0,290.0,22.0,24.1,101.77,,,Mostly Cloudy
2017-07-23 07:00:00,17.5,15.3,86.0,290.0,37.0,32.2,101.79,,,Cloudy
2017-07-23 08:00:00,17.4,14.6,83.0,290.0,32.0,32.2,101.82,,,Cloudy
2017-07-23 09:00:00,18.6,14.7,78.0,290.0,32.0,32.2,101.82,,,Cloudy
2017-07-23 10:00:00,18.9,14.1,74.0,290.0,32.0,32.2,101.82,,,Mostly Cloudy
2017-07-23 11:00:00,19.7,14.0,69.0,280.0,35.0,48.3,101.82,,,Mostly Cloudy
2017-07-23 12:00:00,20.8,14.4,66.0,280.0,32.0,48.3,101.79,,,Mostly Cloudy
2017-07-23 13:00:00,21.2,14.1,64.0,280.0,35.0,48.3,101.77,25.0,,Mainly Clear
2017-07-23 14:00:00,22.0,13.7,59.0,280.0,33.0,48.3,101.78,25.0,,Mainly Clear
2017-07-23 15:00:00,21.6,13.5,60.0,280.0,35.0,48.3,101.73,25.0,,Mainly Clear
2017-07-23 16:00:00,21.5,13.2,59.0,270.0,29.0,48.3,101.66,,,Clear
2017-07-23 17:00:00,20.6,13.3,62.0,270.0,25.0,48.3,101.68,,,Clear
2017-07-23 18:00:00,20.2,13.5,65.0,270.0,29.0,48.3,101.6,,,Clear
2017-07-23 19:00:00,19.2,13.9,71.0,290.0,22.0,48.3,101.6,,,Clear
2017-07-23 20:00:00,18.2,13.8,75.0,280.0,28.0,48.3,101.58,,,Clear
2017-07-23 21:00:00,18.1,14.6,80.0,280.0,28.0,48.3,101.6,,,Clear
2017-07-23 22:00:00,16.7,14.8,89.0,290.0,17.0,48.3,101.61,,,Clear
2017-07-23 23:00:00,17.4,14.0,80.0,310.0,20.0,32.2,101.64,,,Clear
2017-07-24 00:00:00,16.7,13.7,82.0,310.0,21.0,48.3,101.67,,,Clear
2017-07-24 01:00:00,16.5,13.3,81.0,290.0,28.0,48.3,101.69,,,Clear
2017-07-24 02:00:00,16.3,13.7,84.0,300.0,26.0,48.3,101.66,,,Clear
2017-07-24 03:00:00,16.1,13.6,85.0,300.0,22.0,48.3,101.67,,,Clear
2017-07-24 04:00:00,16.0,13.4,85.0,300.0,26.0,48.3,101.67,,,Clear
2017-07-24 05:00:00,15.8,13.4,85.0,300.0,27.0,48.3,101.68,,,Clear
2017-07-24 06:00:00,16.5,13.7,83.0,290.0,28.0,48.3,101.71,,,Clear
2017-07-24 07:00:00,17.2,13.7,80.0,300.0,28.0,48.3,101.73,,,Mainly Clear
2017-07-24 08:00:00,18.3,13.8,75.0,290.0,25.0,48.3,101.75,,,Mainly Clear
2017-07-24 09:00:00,18.9,13.3,70.0,300.0,28.0,48.3,101.73,,,Mainly Clear
2017-07-24 10:00:00,19.9,14.2,69.0,290.0,30.0,48.3,101.7,,,Mainly Clear
2017-07-24 11:00:00,20.0,14.7,71.0,290.0,32.0,48.3,101.69,,,Mainly Clear
2017-07-24 12:00:00,20.4,14.7,70.0,290.0,31.0,48.3,101.66,,,Mainly Clear
2017-07-24 13:00:00,20.2,14.7,70.0,290.0,29.0,48.3,101.58,,,Mostly Cloudy
2017-07-24 14:00:00,21.6,15.1,66.0,300.0,28.0,48.3,101.54,26.0,,Mostly Cloudy
2017-07-24 15:00:00,21.4,14.9,66.0,300.0,29.0,48.3,101.5,25.0,,Mostly Cloudy
2017-07-24 16:00:00,20.7,14.7,68.0,300.0,26.0,48.3,101.43,,,Mainly Clear
2017-07-24 17:00:00,20.6,14.8,69.0,280.0,25.0,48.3,101.41,,,Mainly Clear
2017-07-24 18:00:00,19.9,14.9,73.0,290.0,19.0,48.3,101.36,,,Mainly Clear
2017-07-24 19:00:00,19.1,15.2,78.0,300.0,22.0,48.3,101.33,,,Clear
2017-07-24 20:00:00,17.9,14.8,82.0,300.0,20.0,48.3,101.33,,,Clear
2017-07-24 21:00:00,17.2,14.9,86.0,300.0,14.0,48.3,101.36,,,Clear
2017-07-24 22:00:00,17.4,14.3,82.0,310.0,14.0,48.3,101.38,,,Clear
2017-07-24 23:00:00,17.6,14.4,81.0,300.0,18.0,48.3,101.38,,,Clear
2017-07-25 00:00:00,17.2,14.4,83.0,300.0,17.0,48.3,101.43,,,Clear
2017-07-25 01:00:00,16.3,14.7,90.0,300.0,17.0,48.3,101.46,,,Clear
2017-07-25 02:00:00,16.7,14.3,86.0,300.0,21.0,48.3,101.51,,,Clear
2017-07-25 03:00:00,15.7,13.7,87.0,290.0,13.0,48.3,101.55,,,Clear
2017-07-25 04:00:00,16.3,14.3,88.0,300.0,22.0,48.3,101.57,,,Mainly Clear
2017-07-25 05:00:00,15.6,13.7,88.0,310.0,15.0,48.3,101.6,,,Mainly Clear
2017-07-25 06:00:00,16.9,14.3,84.0,300.0,18.0,48.3,101.64,,,Mainly Clear
2017-07-25 07:00:00,17.9,14.0,78.0,310.0,18.0,48.3,101.66,,,Mainly Clear
2017-07-25 08:00:00,18.4,14.2,76.0,300.0,25.0,48.3,101.66,,,Mainly Clear
2017-07-25 09:00:00,19.5,14.4,72.0,290.0,23.0,48.3,101.7,,,Mainly Clear
2017-07-25 10:00:00,20.4,14.8,70.0,300.0,21.0,48.3,101.69,,,Clear
2017-07-25 11:00:00,20.7,14.5,67.0,290.0,21.0,48.3,101.68,,,Clear
2017-07-25 12:00:00,21.8,15.8,68.0,290.0,14.0,48.3,101.66,26.0,,Clear
2017-07-25 13:00:00,21.6,15.1,66.0,270.0,14.0,48.3,101.64,26.0,,Clear
2017-07-25 14:00:00,22.3,15.4,65.0,280.0,14.0,48.3,101.6,27.0,,Clear
2017-07-25 15:00:00,23.5,16.0,62.0,290.0,14.0,48.3,101.57,28.0,,Clear
2017-07-25 16:00:00,23.3,14.9,59.0,270.0,12.0,48.3,101.52,27.0,,Clear
2017-07-25 17:00:00,22.4,15.3,64.0,280.0,10.0,48.3,101.48,27.0,,Clear
2017-07-25 18:00:00,21.3,15.2,68.0,300.0,9.0,48.3,101.45,25.0,,Clear
2017-07-25 19:00:00,21.1,14.8,67.0,290.0,6.0,48.3,101.44,25.0,,Clear
2017-07-25 20:00:00,19.2,15.3,78.0,210.0,8.0,48.3,101.44,,,Clear
2017-07-25 21:00:00,19.4,15.4,77.0,210.0,4.0,48.3,101.47,,,Clear
2017-07-25 22:00:00,18.9,15.5,80.0,160.0,4.0,48.3,101.48,,,Clear
2017-07-25 23:00:00,17.3,13.6,78.0,90.0,8.0,48.3,101.51,,,Clear
2017-07-26 00:00:00,16.3,14.2,87.0,100.0,12.0,48.3,101.55,,,Clear
2017-07-26 01:00:00,16.0,13.0,82.0,90.0,13.0,48.3,101.55,,,Clear
2017-07-26 02:00:00,15.4,12.4,82.0,110.0,11.0,48.3,101.56,,,Clear
2017-07-26 03:00:00,15.1,11.1,77.0,120.0,9.0,48.3,101.59,,,Clear
2017-07-26 04:00:00,14.3,11.0,81.0,110.0,17.0,48.3,101.61,,,Clear
2017-07-26 05:00:00,13.9,11.8,87.0,90.0,19.0,48.3,101.67,,,Clear
2017-07-26 06:00:00,14.9,12.3,84.0,110.0,21.0,48.3,101.7,,,Clear
2017-07-26 07:00:00,16.3,12.6,79.0,130.0,16.0,48.3,101.75,,,Mainly Clear
2017-07-26 08:00:00,18.1,12.6,70.0,130.0,14.0,48.3,101.78,,,Mainly Clear
2017-07-26 09:00:00,19.9,13.2,65.0,110.0,17.0,48.3,101.76,,,Mainly Clear
2017-07-26 10:00:00,21.6,13.3,59.0,130.0,17.0,48.3,101.75,25.0,,Mostly Cloudy
2017-07-26 11:00:00,22.3,13.1,56.0,140.0,17.0,48.3,101.73,25.0,,Mostly Cloudy
2017-07-26 12:00:00,22.8,13.5,55.0,110.0,18.0,48.3,101.72,26.0,,Mostly Cloudy
2017-07-26 13:00:00,23.4,13.1,52.0,140.0,14.0,48.3,101.69,26.0,,Mostly Cloudy
2017-07-26 14:00:00,22.2,13.4,57.0,120.0,12.0,48.3,101.7,25.0,,Mostly Cloudy
2017-07-26 15:00:00,24.4,13.6,50.0,140.0,4.0,48.3,101.68,28.0,,Mostly Cloudy
2017-07-26 16:00:00,25.2,13.3,47.0,140.0,10.0,48.3,101.6,28.0,,Mostly Cloudy
2017-07-26 17:00:00,24.3,14.0,52.0,160.0,9.0,48.3,101.56,28.0,,Mostly Cloudy
2017-07-26 18:00:00,22.4,13.1,55.0,140.0,13.0,48.3,101.55,25.0,,Mostly Cloudy
2017-07-26 19:00:00,22.1,12.6,54.0,110.0,12.0,48.3,101.53,25.0,,Mostly Cloudy
2017-07-26 20:00:00,19.3,13.0,66.0,100.0,20.0,48.3,101.51,,,Mostly Cloudy
2017-07-26 21:00:00,17.7,12.9,74.0,100.0,16.0,48.3,101.53,,,Mostly Cloudy
2017-07-26 22:00:00,17.5,12.9,74.0,120.0,21.0,48.3,101.54,,,Mainly Clear
2017-07-26 23:00:00,17.0,12.6,75.0,120.0,19.0,48.3,101.56,,,Mainly Clear
2017-07-27 00:00:00,15.9,11.9,77.0,120.0,23.0,48.3,101.59,,,Mainly Clear
2017-07-27 01:00:00,15.7,11.6,76.0,120.0,22.0,48.3,101.63,,,Mostly Cloudy
2017-07-27 02:00:00,15.2,11.5,79.0,120.0,20.0,48.3,101.65,,,Mostly Cloudy
2017-07-27 03:00:00,14.2,11.6,84.0,110.0,21.0,48.3,101.66,,,Mostly Cloudy
2017-07-27 04:00:00,13.8,12.0,89.0,120.0,21.0,48.3,101.7,,,Mainly Clear
2017-07-27 05:00:00,13.6,12.0,90.0,110.0,23.0,32.2,101.79,,,Mainly Clear
2017-07-27 06:00:00,14.4,12.2,86.0,90.0,25.0,48.3,101.82,,,Mainly Clear
2017-07-27 07:00:00,15.3,12.0,80.0,110.0,23.0,48.3,101.87,,,Cloudy
2017-07-27 08:00:00,16.1,12.2,77.0,110.0,25.0,48.3,101.91,,,Cloudy
2017-07-27 09:00:00,17.1,12.4,74.0,120.0,21.0,48.3,101.94,,,Cloudy
2017-07-27 10:00:00,18.0,12.3,69.0,110.0,24.0,48.3,101.97,,,Cloudy
2017-07-27 11:00:00,20.4,12.3,59.0,120.0,21.0,48.3,101.99,,,Cloudy
2017-07-27 12:00:00,21.0,12.2,56.0,120.0,13.0,48.3,101.99,,,Cloudy
2017-07-27 13:00:00,21.8,12.2,54.0,140.0,13.0,48.3,101.99,,,Mainly Clear
2017-07-27 14:00:00,22.3,12.6,54.0,120.0,8.0,48.3,101.94,25.0,,Mainly Clear
2017-07-27 15:00:00,22.7,12.8,53.0,180.0,20.0,48.3,101.92,25.0,,Mainly Clear
2017-07-27 16:00:00,22.2,12.0,52.0,170.0,17.0,48.3,101.87,,,Clear
2017-07-27 17:00:00,21.7,12.4,55.0,130.0,18.0,48.3,101.85,,,Clear
2017-07-27 18:00:00,20.3,11.9,58.0,130.0,17.0,48.3,101.83,,,Clear
2017-07-27 19:00:00,18.8,11.3,62.0,120.0,16.0,48.3,101.81,,,Clear
2017-07-27 20:00:00,16.8,11.0,68.0,110.0,16.0,48.3,101.8,,,Clear
2017-07-27 21:00:00,16.2,10.7,70.0,120.0,17.0,48.3,101.83,,,Clear
2017-07-27 22:00:00,14.9,10.8,76.0,100.0,14.0,48.3,101.8,,,Clear
2017-07-27 23:00:00,14.8,11.4,80.0,100.0,11.0,48.3,101.81,,,Clear
2017-07-28 00:00:00,14.3,11.0,81.0,100.0,12.0,48.3,101.81,,,Clear
2017-07-28 01:00:00,13.7,10.5,81.0,100.0,13.0,48.3,101.83,,,Clear
2017-07-28 02:00:00,13.2,10.1,81.0,100.0,11.0,48.3,101.85,,,Clear
2017-07-28 03:00:00,12.8,10.1,83.0,100.0,10.0,48.3,101.85,,,Clear
2017-07-28 04:00:00,12.8,9.9,83.0,110.0,8.0,48.3,101.87,,,Mainly Clear
2017-07-28 05:00:00,12.3,10.0,86.0,100.0,12.0,48.3,101.9,,,Mainly Clear
2017-07-28 06:00:00,14.6,11.2,80.0,110.0,14.0,48.3,101.9,,,Mainly Clear
2017-07-28 07:00:00,15.2,11.7,79.0,120.0,12.0,48.3,101.93,,,Mainly Clear
2017-07-28 08:00:00,17.0,12.2,73.0,130.0,6.0,48.3,101.94,,,Mainly Clear
2017-07-28 09:00:00,17.8,12.1,69.0,160.0,13.0,48.3,101.93,,,Mainly Clear
2017-07-28 10:00:00,17.7,13.5,76.0,240.0,11.0,48.3,101.92,,,Clear
2017-07-28 11:00:00,17.8,13.8,77.0,230.0,13.0,48.3,101.89,,,Clear
2017-07-28 12:00:00,19.1,14.2,73.0,230.0,18.0,48.3,101.85,,,Clear
2017-07-28 13:00:00,20.1,15.0,72.0,220.0,18.0,48.3,101.82,,,Clear
2017-07-28 14:00:00,21.8,13.7,59.0,210.0,18.0,48.3,101.79,25.0,,Clear
2017-07-28 15:00:00,21.3,13.1,59.0,210.0,16.0,48.3,101.77,,,Clear
2017-07-28 16:00:00,21.7,14.0,61.0,210.0,11.0,48.3,101.73,25.0,,Mainly Clear
2017-07-28 17:00:00,22.0,14.0,60.0,200.0,13.0,48.3,101.69,25.0,,Mainly Clear
2017-07-28 18:00:00,22.0,13.9,60.0,190.0,14.0,48.3,101.67,25.0,,Mainly Clear
2017-07-28 19:00:00,21.7,12.8,56.0,190.0,12.0,48.3,101.65,,,Mainly Clear
2017-07-28 20:00:00,20.3,13.3,64.0,120.0,10.0,48.3,101.66,,,Mainly Clear
2017-07-28 21:00:00,18.4,13.0,70.0,100.0,13.0,48.3,101.71,,,Mainly Clear
2017-07-28 22:00:00,17.0,12.5,75.0,90.0,18.0,32.2,101.73,,,Clear
2017-07-28 23:00:00,16.0,11.9,77.0,100.0,14.0,32.2,101.73,,,Clear
2017-07-29 00:00:00,16.0,12.3,78.0,130.0,14.0,32.2,101.76,,,Clear
2017-07-29 01:00:00,15.5,11.8,78.0,130.0,15.0,32.2,101.76,,,Clear
2017-07-29 02:00:00,14.4,11.8,85.0,130.0,13.0,24.1,101.8,,,Clear
2017-07-29 03:00:00,13.9,11.3,85.0,130.0,11.0,24.1,101.84,,,Clear
2017-07-29 04:00:00,13.3,10.8,85.0,100.0,17.0,32.2,101.85,,,Clear
2017-07-29 05:00:00,12.8,10.4,85.0,100.0,12.0,48.3,101.89,,,Clear
2017-07-29 06:00:00,14.4,11.1,81.0,100.0,17.0,48.3,101.93,,,Clear
2017-07-29 07:00:00,15.9,11.0,72.0,120.0,19.0,48.3,101.98,,,Clear
2017-07-29 08:00:00,17.2,11.2,67.0,120.0,21.0,48.3,102.0,,,Clear
2017-07-29 09:00:00,18.8,11.7,63.0,110.0,25.0,48.3,102.03,,,Clear
2017-07-29 10:00:00,20.6,11.2,54.0,120.0,21.0,48.3,102.05,,,Clear
2017-07-29 11:00:00,21.0,10.4,50.0,130.0,22.0,48.3,102.05,,,Clear
2017-07-29 12:00:00,22.3,10.3,46.0,150.0,19.0,48.3,102.04,,,Clear
2017-07-29 13:00:00,23.0,10.6,45.0,150.0,16.0,48.3,102.04,25.0,,Clear
2017-07-29 14:00:00,24.5,10.3,40.0,130.0,14.0,48.3,102.02,26.0,,Clear
2017-07-29 15:00:00,24.8,10.8,41.0,130.0,11.0,48.3,101.98,26.0,,Clear
2017-07-29 16:00:00,25.1,9.8,38.0,120.0,12.0,48.3,101.95,26.0,,Mainly Clear
2017-07-29 17:00:00,25.3,8.2,33.0,140.0,13.0,48.3,101.9,26.0,,Mainly Clear
2017-07-29 18:00:00,24.4,9.4,38.0,130.0,8.0,48.3,101.88,25.0,,Mainly Clear
2017-07-29 19:00:00,22.6,11.9,50.0,90.0,15.0,48.3,101.9,25.0,,Mainly Clear
2017-07-29 20:00:00,19.9,12.3,61.0,100.0,14.0,48.3,101.93,,,Mainly Clear
2017-07-29 21:00:00,19.1,13.5,70.0,140.0,11.0,48.3,101.97,,,Mainly Clear
2017-07-29 22:00:00,18.1,13.3,73.0,90.0,17.0,48.3,101.99,,,Mainly Clear
2017-07-29 23:00:00,17.4,13.3,77.0,90.0,16.0,48.3,102.02,,,Mainly Clear
2017-07-30 00:00:00,16.4,13.3,82.0,90.0,16.0,48.3,102.06,,,Mainly Clear
2017-07-30 01:00:00,15.6,13.3,86.0,90.0,20.0,48.3,102.1,,,Clear
2017-07-30 02:00:00,15.3,13.6,89.0,100.0,19.0,48.3,102.12,,,Clear
2017-07-30 03:00:00,16.3,13.6,84.0,90.0,16.0,48.3,102.15,,,Clear
2017-07-30 04:00:00,15.5,13.3,87.0,100.0,18.0,48.3,102.18,,,Mainly Clear
2017-07-30 05:00:00,15.2,13.2,88.0,100.0,19.0,32.2,102.23,,,Mainly Clear
2017-07-30 06:00:00,16.4,14.0,85.0,100.0,16.0,32.2,102.31,,,Mainly Clear
2017-07-30 07:00:00,17.7,13.8,78.0,90.0,19.0,32.2,102.36,,,Mainly Clear
2017-07-30 08:00:00,18.9,13.9,72.0,120.0,18.0,32.2,102.41,,,Mainly Clear
2017-07-30 09:00:00,20.4,14.4,68.0,120.0,13.0,48.3,102.42,,,Mainly Clear
2017-07-30 10:00:00,22.0,14.0,60.0,140.0,11.0,48.3,102.45,25.0,,Mainly Clear
2017-07-30 11:00:00,23.3,14.6,58.0,140.0,14.0,48.3,102.46,27.0,,Mainly Clear
2017-07-30 12:00:00,22.2,14.9,63.0,210.0,14.0,48.3,102.46,26.0,,Mainly Clear
2017-07-30 13:00:00,22.3,14.3,60.0,220.0,13.0,48.3,102.43,26.0,,Mainly Clear
2017-07-30 14:00:00,23.3,13.4,53.0,230.0,11.0,48.3,102.39,26.0,,Mainly Clear
2017-07-30 15:00:00,23.2,13.3,53.0,230.0,11.0,48.3,102.36,26.0,,Mainly Clear
2017-07-30 16:00:00,23.1,13.7,55.0,250.0,9.0,48.3,102.35,26.0,,Clear
2017-07-30 17:00:00,22.4,14.2,59.0,250.0,10.0,48.3,102.33,26.0,,Clear
2017-07-30 18:00:00,21.7,13.9,61.0,250.0,11.0,48.3,102.32,25.0,,Clear
2017-07-30 19:00:00,20.8,15.2,70.0,270.0,9.0,48.3,102.31,25.0,,Clear
2017-07-30 20:00:00,20.4,12.7,61.0,220.0,6.0,48.3,102.33,,,Clear
2017-07-30 21:00:00,18.7,14.7,78.0,360.0,1.0,48.3,102.36,,,Clear
2017-07-30 22:00:00,17.4,14.5,83.0,350.0,4.0,48.3,102.37,,,Clear
2017-07-30 23:00:00,16.7,13.8,82.0,100.0,10.0,48.3,102.38,,,Clear
2017-07-31 00:00:00,15.8,12.1,79.0,100.0,11.0,48.3,102.4,,,Clear
2017-07-31 01:00:00,15.2,11.8,80.0,100.0,10.0,48.3,102.41,,,Clear
2017-07-31 02:00:00,14.4,10.8,79.0,90.0,14.0,48.3,102.44,,,Clear
2017-07-31 03:00:00,14.3,10.8,80.0,90.0,14.0,48.3,102.45,,,Clear
2017-07-31 04:00:00,13.8,10.4,80.0,100.0,9.0,48.3,102.46,,,Clear
2017-07-31 05:00:00,14.3,11.2,81.0,80.0,9.0,48.3,102.49,,,Clear
2017-07-31 06:00:00,15.8,12.2,79.0,100.0,7.0,48.3,102.52,,,Clear
2017-07-31 07:00:00,17.9,12.1,69.0,100.0,6.0,48.3,102.53,,,Clear
2017-07-31 08:00:00,19.8,11.6,59.0,200.0,5.0,48.3,102.54,,,Clear
2017-07-31 09:00:00,20.2,14.7,71.0,250.0,14.0,48.3,102.52,,,Clear
2017-07-31 10:00:00,21.3,14.5,65.0,300.0,20.0,48.3,102.5,25.0,,Clear
2017-07-31 11:00:00,21.5,14.8,66.0,290.0,23.0,48.3,102.46,25.0,,Clear
2017-07-31 12:00:00,21.9,15.0,64.0,300.0,24.0,48.3,102.41,26.0,,Clear
2017-07-31 13:00:00,22.3,14.9,63.0,290.0,22.0,48.3,102.35,26.0,,Clear
2017-07-31 14:00:00,22.8,15.2,62.0,280.0,22.0,48.3,102.31,27.0,,Clear
